Title,Description
Jr. UI Developer - Remote - Indeed.com,"Job description: Proficient understanding of web markup, including HTML5, CSS3 Basic understanding of server-side CSS pre-processing platforms, such as LESS and SASS Proficient understanding of client-side scripting and JavaScript frameworks, including jQuery Job Type: Full-time Schedule: 8 hour shift Education: High school or equivalent (Preferred) Experience: Front-end development: 1 year (Preferred) CSS: 1 year (Preferred) Angular: 1 year (Preferred) Work Location: Fully Remote Work Location: Remote"
"Jr. React.js developer - Richardson, TX 75080 - Indeed.com","Role: Jr. React.JS Developer Project duration : 1 + yr. Location: Richardson, TX - can be remote for now but will need to be willing to work in a hybrid model (2 days from office in Richardson, TX end Jan 2022) Must have technical skills: 1+ year of React.JS experience; experience working with CSS. Must have soft skills: Willing to learn on the project, Willing to learn new technologies on the job; Positive attitude Job Types: Full-time, Contract Pay: $30.00 - $35.00 per hour Schedule: Monday to Friday Ability to commute/relocate: Richardson, TX 75080: Reliably commute or planning to relocate before starting work (Preferred) Education: High school or equivalent (Preferred) Experience: React.JS: 1 year (Preferred) CSS: 1 year (Preferred) Work Location: One location"
"Front End Developer - Bellingham, WA 98225 - Indeed.com","About Social Driver 
Social Driver is a digital agency, trusted by the world's leading corporations and nonprofit organizations for social media, websites, and digital marketing. We are focused on providing strategic solutions that are based on experience working with almost 300 clients in 13 sectors, world-class expertise and capabilities in digital and social media, and a culture of long-term client partnerships — that’s why our tagline is Experience Digital With Us. 
Social Driver is headquartered in Washington, DC with additional teams in Bellingham, WA, Chicago, IL, and Kansas City, MO. Our company mantra captures our mission, culture and values: “we believe the future is bright, all progress is social, and the drivers make history.” We aim to provide our clients with digital solutions that help them meet their goals and, through that work, make an impact for a brighter future. Our vision is “to be the trusted digital agency partner with all of the strategies and creative to connect with people today.” 
In this role, you will work with a team to code and provide technical solutions that ensure our clients’ sites are engaging, secure, and up-to-date with the most recent website trends. 
Development 
Social Driver provides full-service digital agency solutions to our clients ranging across digital marketing, social media management, digital advertising, website design and development, content and video production, and other digital solutions. 
As an important part of their team, our clients expect that Social Driver provides world-class service. Developers are key members of that team. They work with multiple clients and internal teams to plan, execute, and launch websites and data visualizations. They work with a cross-functional team which includes other developers, designers, UX / digital strategists, and project managers. 
You will report directly to the Director of Web Development. 
Programming Languages and Technologies 
 
Understanding of open source and community-based technologies. 
 Experience managing WordPress websites. 
 Understanding of CSS/SASS, JavaScript, and PHP templating. 
 Experience with code management and collaboration through GitHub. 
 Comfortable navigating design mockups made in Sketch, Figma, or Invision. 
 Proficiency with CSS frameworks such as Bootstrap. 
 Experience in charting JavaScript libraries such as HighCharts, Charts.js, and D3. 
 Expert knowledge in building pages and component libraries with popular page builders like Elementor. 
 
 
Project Expectations 
 
Leads the development of a WordPress website from start to finish. 
 Works with content strategists on content migration plans and CMS content type and taxonomy setup. 
 Support content strategists to create thorough documentation for CMS trainings. 
 Themes the website to match page designs made in Sketch, Figma, or Invision and works with the design team to apply those designs across the website. 
 Provides recommendations that include SEO best practices and can include client feedback to satisfy their goal. 
 Launches the website to ensure minimal downtime and SEO impact. 
 Adheres to coding standards defined by technical management and industry standards. This includes cross-browser tests and accessibility checks. 
 
 
Communication and Teamwork 
 
Listens to others and accepts input from fellow team members. 
 Clearly articulates ideas and thoughts/recommendations verbally, and in writing. 
 Prepares well-written business correspondence that is coherent, grammatically correct, effective, and professional. 
 
 
Bonus Points 
 
Experience developing and maintaining WordPress plugins or Drupal modules. 
 Understanding of Agile/SCRUM team. 
 Experience integrating and using Algolia, EveryAction, Salesforce, MailChimp, WAVE, Google Analytics, and Google Webmaster Tools. 
 
 
Professional Qualities 
 
Passion for creating beautiful and intuitive websites and data visualizations. 
 Displays a positive attitude. 
 Demonstrates flexibility in day-to-day work. 
 Sets high standards of performance for oneself. 
 Enthusiasm working collaboratively on project teams. 
 
 
More about Social Driver and why you might want to join us: 
We take pride in our culture and offer a competitive salary with great benefits, like: unlimited PTO, 401k, continuing education, phone reimbursement, medical and dental, STD/LTD, bike-share membership, snacks, flexible work schedules, and great colleagues. 
All Drivers fall in love with new ideas, can’t stop learning, are pretty nice people on top of all of it, and enjoy working with others who feel the same. They get that even the most fun kind of work is work, consider putting in the hours an obvious necessity, and easily deal with change."
Front End Developer - Remote - Indeed.com,"We are seeking a Front-End Developer to support web application development for our Internal Revenue Service (IRS) client. The Front-End Developer will support development of critical citizen service enhancements at the IRS using React to both rapidly create responsive web apps to meet end users' needs and create a modularized set of front-end components that make it easier to maintain and reuse for future capabilities and applications. *As a federal contractor, Maximus is subject to Executive Order 14042 and the Safe Workforce Task Force’s COVID-19 Workplace Safety Guidance for Federal Contractors and Subcontractors. In light of these requirements, all employees will eventually need to be fully vaccinated as a condition of employment and new hires/employees will be required to provide proof of vaccination. *Position is fully remote. Ideal candidates will be in DC area, but qualified candidates outside of DC will be considered. Primary Responsibilities:  Responsible for the writing of code, testing, and analyzing of software programs and applications Research, design, document and modify software specifications throughout the production life cycle Work directly, efficiently, and professionally with other developers and team members including external clients, senior developers, testers, and business analysts Write specifications for programs Resolve routine production support problems Prepare test data, run tests and evaluate results Develop test plans to verify logic of new or modified programs Create documentation in work assignments such as program code Conduct quality assurance activities such as peer reviews Minimum Requirements:  Bachelor's Degree from an accredited college or university (or additional four [4] years of related experience in lieu of degree) required At least two (2) years of related work experience required Relevant React.js development experience Preferred qualifications/experience include:   software development on IRS specific systems; ability to develop both front-end and back-end (java); web based development using Java/J2EE Technologies; creating and consuming REST APIs; event-drive architecture and service orchestration; JUnit testing, JaCoCo/Sonarqube, Jenkins; Hibernate and Spring MVC; Oracle database development activities; Maven, Bootstrap, JBoss; working on agile/scrum teams Candidates must meet requirements to obtain and maintain an IRS Minimum Background Investigation (MBI) clearance (active IRS MBI is a plus) Candidates must be a US Citizen or a Legal Permanent Resident (Green Card status) for 3 years and be Federal Tax compliant Job Type: Full-time Benefits: 401(k) Dental insurance Health insurance Paid time off Vision insurance Work Location: Remote"
"Front End Developer - Boston, MA 02210 - Indeed.com","The Position 
Neoscape is currently looking to add a new member to our award-winning interactive development team located in our Boston, MA studio. This is a full-time, work from home position (currently). Ability to work in the Boston office (we anticipate coming back) preferred but open to permanent remote for the right candidate. The primary focus of this position will be to work with the Web Director and the whole Neoscape team to develop websites and other related projects for a wide range of uses and clients all around the globe. Successful applicants should be extremely detail oriented, able to work on multiple high importance projects simultaneously, be able to work as part of a team and on their own with very limited guidance, and be able to assist other team members with questions and development issues. Good communication skills are absolutely critical for this position to ensure a quality look and feel for all our interactive applications and to devise future innovative solutions that reflect Neoscape’s pioneering brand identity. 
Experience 
Ability to manage multiple tasks, priorities and workload effectively to meet all schedules and deadlines 
Experience with start-to-finish development of full websites 
A deep understanding of front-end development issues and browser support limitations 
Ability to accurately estimate ones time for completion 
Willingness to jump in and help wherever it is needed, even if it’s out of your comfort zone 
A strong desire to learn and improve your creative process balanced with a passion for teaching 
Participate in design and architecture of forward-looking projects 
Energetic, highly organized and self-driven individual 
Extremely detail oriented and organized 
Must have exceptional communication skills 
Do whatever it takes to get the job done (not a 9-5 job) 
BSc/MSc in Computer Science or relevant field 
1 – 3 years experience, agency environment preferred 
3+ years experience with JavaScript and Javascript Frameworks such as JQuery 
Experience working with React, or a similar JavaScript framework 
Expert knowledge of modern back-end development and back-end JavaScript (Node.js, Express) 
Advanced knowledge of responsive design and mobile first layouts 
Solid understanding of HTML / CSS / Advanced CSS Animations / HTML5 / CSS3 
Strong UI Experience using SCSS at scale 
Building reusable code for future use. 
Optimizing web pages for maximum speed and scalability. 
Experience diagnosing and solving cross-browser issues (>= IE11) 
Solid experience with XML / JSON 
Expert in responsive design and adaptive web development 
Ensuring web design is optimized for smartphones. 
Experience with Photoshop, Illustrator / SVG (graphics and paths) 
Experience with XD, Sketch, Zeplin"
"Front End Developer - Woodcliff Lake, NJ - Indeed.com","Position:  Front End Developer 
 
Location:  Woodcliff Lake, NJ 
 
Full-Time 
 
Salary: $130K - $150K 
 
 
 The company's suite of modern apps, kiosks, and in-store devices is revolutionizing the food ordering experience. We’ve achieved phenomenal growth by building beautiful products and focusing on user experience. 
 
 
 The Opportunity: 
 
 Our team is looking for a product-minded frontend developer to help us build new products and deliver a highly gratifying experience to our users. In this role, you’ll work with designers, product management and other developers to implement new products, features, and improvements. 
 
 
 What you need to succeed: 
 
 Experience building modern, large scale web applications using a Single Page Application architecture designed to work across different devices and browsers 
 Strong JavaScript programming skills 
 Expert experience with HTML, CSS/LESS/SCSS/etc., JavaScript, and responsive design 
 Experience using JavaScript frameworks and libraries, such as React, Angular, etc. 
 Understanding of RESTful APIs and how use them in practice 
 A keen eye for design details and a strong sense of good UX 
 Passion for building meaningful, beautiful products 
 Knowledge of Git and NPM 
 Excellent interpersonal skills and the ability to share/collaborate with peers"
"Front End Developer - Fairfax, VA 22032 - Indeed.com","Location:  Springfield, VA 
Requisition No:  5.12.21 
Job Title:  Front End Developer – Power & Energy Systems 
Key Words:  Redux, React, HTML, CSS, front end 
Project Overview: 
We seek a front-end developer to join our team. The group is a team of researchers and engineers who create modeling and simulation software for fuel cells, batteries, solar arrays, and other emerging energy technologies. Customers across the DoD use our software to solve existing energy management and logistics problems and analyze novel modes of use. 
A new-hire in this position will work with the rest of our team of software developers, UI/UX designers, and engineers to expand upon a full-featured energy simulation for the US Marine Corps and US Army. The energy simulation application includes a browser-based user interface written in React and Typescript and a back-end written in Go. We are always experimenting and looking to develop new and useful pieces of software for clients. We have several software products which have been incubated and demonstrated and received funding to bring to a fully-fledged application. We focus on highly efficient back-end solutions coupled with UI/UX that is understandable and useful. 
 This position will work with a team of other software developers and engineers at US Naval Research Laboratory (NRL) and collaborating organizations. 
 Primary Responsibilities: 
Design and implement new user interface features 
Work with other team members to recommend software solutions 
Prepare and run tests 
Contribute to product documentation 
Secondary Responsibilities: 
Present work at reviews by sponsors and collaborators. 
Required Qualifications: 
Skills & Experience 
2+ years in front-end development in a small team-based environment 
2+ years with the React and Redux front-end framework 
JavaScript front-end tools such as yarn, react-scripts, and webpack. 
Front end unit and integration tests in Jest 
Git and hosted git services such as github/gitlab/bitbucket 
Ability to successfully complete the NRL security process 
B.S. degree in scientific or technical field 
Desired Qualifications: 
 Experience designing user interfaces to explain physical systems and simulations 
Typescript 
Demonstrated knowledge of advanced Git concepts 
Experience developing components in a component explorer like storybook.js or styleguidist 
Type of Position:  Full-Time 
Travel:  NOT REQUIRED 
 Excet, Inc. is a growing research services firm specializing in science and engineering. 
 Excet, Inc. offers a collaborative team culture where you can use your skills and experience to advance your career and make a difference. We’re looking for intellectual curiosity, a high level of comfort with complexity, and a desire to work in a wide range of challenging environments. We continue to attract and retain the best workforce in the field. 
The company specializes in finding the right people for any research, engineering, or project management challenge. We offer an employee benefits package and overall cost structure that attracts and retains the highest quality of employee. 
If you have talent, experience, and a desire to advance your career, come join our team. 
Excet, Inc. is committed to a policy of equal employment opportunity and participates in E-Verify."
"Front End Web Developer - New York, NY - Indeed.com","We are looking to onboard a qualified front end developer. The hire will be responsible for ensuring the alignment of web design and user experience requirements, optimizing web pages for maximum efficiency, and maintaining brand consistency across all web pages, among other duties. The ideal candidate should have front end experience followed by a degree in computer science or related field. Responsibilities:  Determining the structure and design of web pages. Ensuring user experience determines design choices. Developing features to enhance the user experience. Striking a balance between functional and aesthetic design. Ensuring web design is optimized for smartphones. Building reusable code for future use. Optimizing web pages for maximum speed and scalability. Utilizing a variety of markup languages to write web pages. Maintaining brand consistency throughout the design. Requirements:  Degree in computer science or related field. UI/UX experience Understanding of key design principles. Proficiency in HTML, CSS, JavaScript, and jQuery. Understanding of server-side CSS. Experience with graphic design applications such as Adobe Illustrator. Experience with responsive and adaptive design. Job Type: Full-time Ability to commute/relocate: New York, NY: Reliably commute or planning to relocate before starting work (Preferred) Application Question(s): Do you have UI/UX experience? if yes, then how many years of experience do you have? Experience: Front-end development: 1 year (Preferred)"
"Front End Developer - Lanham, MD 20706 - Indeed.com","Develop and maintain web applications in a full stack role, using JavaScript, Node.js Databases, AWS. Gather requirements from customers in an agile environment. Contribute to the design & development of application features and UIs. Collaborate with other developers, system administrators, and DBAs. RESPONSIBILITIES Develop software to support GSFC applications Full-Stack development using JavaScript (React, Vue.js), Node.js, Databases (SQL Server, Oracle, PostgreSQL) Design and develop new features or improve existing features Create Responsive User Interfaces Provide development support for existing applications Contribute new ideas to improve design and manageability of code Collaborate and work with other developers Participate in code reviews Work in an agile application development environment REQUIRED EDUCATION & EXPERIENCE BA/BS degree in Computer Science (or related field) 2+ years software development experience Proficiency with JavaScript, AJAX, JSON, HTML5, and CSS3 Relational Database experience including SQL Server, My SQL, Oracle or similar. Knowledge of SDLC DESIRED SKILLS Full-Stack (3- tier) Development Experience, including frontend, middle-tier, and backend Responsive UI Design Advanced JavaScript DevsSecOps environment experience CI/CD experience in DevSecOps environment Experience with Java and ColdFusion (CFCs, CF Script) Code version Control with Git or Subversion Proficiency with ColdFusion 2016 GitLab and Atlassian tools (e.g. JIRA, Confluence, Bamboo) Job Types: Full-time, Contract Pay: $80,000.00 - $120,000.00 per year Benefits: 401(k) 401(k) matching Dental insurance Health insurance Life insurance Paid time off Vision insurance Schedule: 8 hour shift Education: Bachelor's (Preferred) Experience: Front-end development: 1 year (Preferred) Work Location: One location"
"Front End Web Developer - Rockville, MD 20852 - Indeed.com","Opportunity
 Abt Associates seeks a Front End Web Developer to support the development of digital solutions for Federal government clients focused on health and the environment. Candidates must have demonstrated experience in building user-centered, data-intensive web applications on modern frameworks as well as excellent communication skills. An interest in working in a collaborative, cross-disciplinary environment that includes developers, data scientists, UX designers, geospatial analysts, environmental scientists, economists, and policy specialists is important for this position.
 Key Roles & Responsibilities
 Use JavaScript and TypeScript-based frameworks to build web applications that are accessible, maintainable, and performant.
 Collaborate with UX designers to implement designs and with the project team to understand the requirements and acceptance criteria of stories and features.
 Contribute to the development team on code quality, development workflow, testing, and best practices.
 Maintain current knowledge of federal web standards, the US Web Design System, and accessibility requirements.
 Mentor and assist more junior developers in workflows, debugging, code review, and new skill acquisition.
 Participate in knowledge sharing with the Abt technology community and support client demos and prototypes as needed.
 Preferred Skills/Prerequisites
 Experience developing data-intensive web applications using Angular and/or React.
 Understanding of HTTP methods and experience integrating API endpoints into front end applications.
 Experience with data visualization libraries such as D3 and Leaflet.
 Experience with JavaScript testing frameworks such as Jasmine or Jest preferred.
 Understanding of responsive design, UX principles, and accessibility best practices.
 Solid communication skills.
 Experience developing applications for federal government, environmental organizations, or civic tech is a plus.
 Minimum Qualifications
 Bachelorâ€™s Degree + Five years of relevant experience, or Masterâ€™s Degree + Three years of relevant experience, or PhD
 Abt Associates is an Affirmative Action/Equal Opportunity employer committed to fostering a diverse workforce. Abt Associates provides market-competitive salaries and comprehensive employee benefits. Local candidates strongly encouraged to apply.
 Disclaimer: Abt Associates will never ask candidates for money in exchange for an offer of employment."
"Junior Full Stack OR Front-End Developer - Nashville, TN - Indeed.com","APPLY FOR OUR FULL STACK ENGINEERING TRACK! Must be located in or willing to relocate to: Dallas TX, Austin TX, Houston TX, Atlanta GA, Nashville TN, Philadelphia PA, Washington DC, or Orange County CA. Are you ready to take your career in technology to new heights? It is an unfortunate reality that often companies require experience to get a corporate job, but applicants first need the job to gain experience. This is the gap between what you have learned in school and what employers expect. It is a real “you can’t get there from here” moment. But you can get there, and we can help. At Talent Path we invest in you and your career from the day you join our team! We hire you as a full- time employee with competitive benefits. We offer you paid training in next-gen technologies that will give you the opportunity to quickly launch your career. Once you complete your training, Talent Path will place you in a role commensurate with your newly acquired knowledge working on relevant projects with premier companies to gain that real- world experience. Once placed, we provide on-going mentoring and development to ensure your immediate and long-term success. At Talent Path, we bridge the gap between college and career. What You Will Do You will take part in a paid 12-week training course where you will work with a group of like-minded tech graduates or career changers. You will receive hands-on tech experience with professionals in your career. You will take part in real-life projects to ensure success once you are placed on a client project. You will take part in EQ and other professional development training. Upon graduating from training, you will be ready to start on a project with one of our clients as a Full Stack Developer. Once placed you will continue to receive training, upskilling, and mentorship. What You Will Need to Join Talent Path: Undergraduate degree in a related field or the equivalent of experience. Some experience with any object-oriented programming language (Java, JavaScript, Python, C++) Desire to start/continue a career in software development. Understanding of the formal software development lifecycle (SDLC) Legally authorized to work in the United States on an on-going basis without sponsorship. What We Offer Competitive Salary Health, Vision & Dental Insurance Paid Time Off Holiday Pay Industry Certifications Enterprise-level development training 401K Mentoring program Access to a large platform of clients Continued training and upskilling Complete the application to join our Full Stack Engineer track and we will be in touch soon! Learn more at TalentPath.com' ' Work Remotely No Job Type: Full-time Pay: $50,000.00 - $55,000.00 per year Benefits: 401(k) Dental insurance Health insurance Paid time off Professional development assistance Referral program Vision insurance Schedule: 8 hour shift Supplemental Pay: Bonus pay Ability to commute/relocate: Nashville, TN: Reliably commute or planning to relocate before starting work (Preferred) Education: High school or equivalent (Preferred) Work Location: Multiple Locations"
"Front End Developer - Omaha, NE - Indeed.com","OpsCompass is looking for its next software developer to join our team and help drive the future of Cloud Operations Management. OpsCompass helps organizations manage public cloud resources by providing in-depth insight into inventory, compliance and drift challenges that confound organizations. Our software engineering team works in modern environments using the latest tools, including a serverless architecture, cloud-native applications, based in Rails, Typescript, and other languages. As a developer at OpsCompass, you’ll help us by developing and deploying ground-breaking capability to our products. 
 Description: 
 Work with business stakeholders and technical architects to understand product & business strategy, to develop compelling solutions. 
Develop software in a Kanban team, with Rails, Node.js, Bootstrap, CSS, and other front-end languages and frameworks. 
Use instrumentation, experimentation and analysis to implement data-driven decisions for product improvement. 
Work collaboratively across a geographically distributed team, maintaining a constant connection to UX Design, Customer Success, Product Management, Engineering Leadership, and business leadership teams. 
Implement functionality to simplify and activate complex data about cloud management, and activate product behavior through intelligent, efficient designs. 
 Work in a rapid development & delivery organization, with the ability to pivot when our users and our data point in a new direction. 
 Qualifications: 
 1-3 years professional Rails experience on a commercial product is required. 
 Experience with Node.js, Bootstrap, JavaScript and Vue.js are strongly preferred. 
Experience with GitHub, GitLab or JIRA is strongly preferred. 
Experience working in professional SCRUM or Kanban teams is required. 
Familiarity with public cloud management, preferably with Azure/AWS Cloud experience & cloud native SAAS application development. 
Ability to pass a Rails coding skills assessment. 
 Working knowledge of Figma, visual design concepts, and a track record of converting design concepts into functional & performant code. 
You must have a legal right to work in the United States. 
 Applicants must be currently authorized to work in the United States on a full-time basis, and we will not sponsor applicants for employment visas. We do not accept unsolicited applications or resumes from staffing, recruitment or other employment consulting firms. 
 EEO/Veteran/Disabled/E-Verify Employer 
 
 Job Category:  Engineering
 Job Type:  Full Time
 Job Location:  Omaha NE Remote (United States only)"
"Front End Developer - Stanford, CA - Indeed.com","Business Title:  Front End Developer 
 Unit:  Learning Technologies & Spaces (LTS) 
 Stanford University has an immediate opening for a full-time Front End Developer within Learning Technologies and Spaces. Learning Technologies & Spaces facilitates exceptional teaching and learning. We design, implement, provision, operate, and support an ecosystem of platforms, tools, services, and technology-rich classrooms and learning spaces. Our aim is to provide great experiences for faculty and students in the use of instructional technology and classrooms to create engaging and accessible learning experiences for all our students. 
 Inclusion and diversity are integral to Stanford’s commitment to excellence. We are interested in candidates who have demonstrated experience engaging with diversity through activities such as fostering an inclusive environment, working with students and staff from diverse backgrounds, or incorporating diverse perspectives in their work. 
 
 Learning Technologies & Spaces is an office within the division of Student Affairs which supports a variety of student experiences inside our learning spaces and outside the classroom in our residences, community centers, student organizations, health center, and career education center. We seek candidates who can support the vision of our unit, work to help establish a new outlook, mission and values, and support Our Most Important Work. 
 In this role, you will: 
 Conceptualize design, implement, and develop solutions for complex system/programs independently. 
 Work with a variety of users to gain information, and develop intra-system tradeoffs between different users, as necessary; interact with a diverse client base and outside vendor contacts. 
 Document system builds and application configurations; maintain and update documentation as needed. 
 Provide technical analysis, design, development, conversion, and implementation work. 
 Work as a project leader, as needed, for projects of moderate complexity. 
 Serve as a technical resource for applications. 
 Compare, evaluate, and implement new features and technologies, and integrate them into the computing environment. 
 Follow team software development methodology. 
 Mentor lower level software developers. 
 
 To be successful in this role, you will bring: 
 Bachelor's degree and five years of relevant experience, or a combination of education and relevant experience. 
 Expertise in designing, developing, testing, and deploying applications. 
 Proficiency in website programming languages such as HTML5, CSS,JavaScript, TypeScript. 
 Working knowledge of JavaScript frameworks, such as Bootstrap, React or Angular, and jQuery libraries. 
 Experience with REST APIs and JSON. 
 Knowledge of MVC web application frameworks. 
 Good understanding of asynchronous request handling, partial page updates, and AJAX. 
 Familiar with responsive web design, and web accessibility. 
 Working knowledge of Git. 
 Proficiency with application design and data modeling. 
 Ability to define and solve logical problems for highly technical applications. 
 Ability to lead activities on structured team development projects. 
 Strong communication skills with both technical and non-technical clients. 
 Ability to select, adapt, and effectively use a variety of programming methods. 
 Excellent problem-solving skills, and ability to quickly learn and explore new concepts and technologies. 
 Familiar with Agile development methodologies and a great team player. 
 Excellent time management and interpersonal skills. 
 
 Working Conditions: . 
 May work extended hours, evenings and weekends. 
 COVID-19 vaccination is required. 
 
 How to Apply: 
We invite you to apply for this position, please submit your résumé and a one-page cover letter along with your online application. 
 
 Why Stanford is for You 
 Imagine a world without search engines or social platforms. Consider lives saved through first-ever organ transplants and research to cure illnesses. Stanford University has revolutionized the way we live and enrich the world. Supporting this mission is our diverse and dedicated 17,000 staff. We seek talent driven to impact the future of our legacy. Our culture and unique perks empower you with: 
 Freedom to grow.  We offer career development programs, tuition reimbursement, or audit a course. Join a TedTalk, film screening, or listen to a renowned author or global leader speak. 
 A caring culture.  We provide superb retirement plans, generous time-off, and family care resources. 
 A healthier you.  Climb our rock wall, or choose from hundreds of health or fitness classes at our world-class exercise facilities. We also provide excellent health care benefits. 
 Discovery and fun.  Stroll through historic sculptures, trails, and museums. 
 Enviable resources.  Enjoy free commuter programs, ridesharing incentives, discounts and more 
 
 The job duties listed are typical examples of work performed by positions in this job classification and are not designed to contain or be interpreted as a comprehensive inventory of all duties, tasks, and responsibilities. Specific duties and responsibilities may vary depending on department or program needs without changing the general nature and scope of the job or level of responsibility. Employees may also perform other duties as assigned. 
 
 Consistent with its obligations under the law, the University will provide reasonable accommodation to any employee with a disability who requires accommodation to perform the essential functions of his or her job. 
 
 Stanford is an equal employment opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other characteristic protected by law 
 
 Additional Information
 Job Title: Software Developer 2 
 Job Code: 4822 
 Position:   2 year fixed term, 100% FTE, Exempt 
 Grade: J"
Front End Developer (Contractual) - Remote - Indeed.com,"Our ideal candidate should have 
 Strong proficiency in  JavaScript 
 In-depth understanding of  React.js  concepts and workflows 
 Experience with:
 modern methodologies  (styled-components, styled-jsx, etc.) 
 common  development tools  (Babel, Webpack, Eslint, NPM, etc.) 
 TypeScript 
 Git 
 GraphQL 
 Extra valued 
 Data fetching tools (Fetch API, React Apollo, swr, etc.) 
UI Components (Ant Design, Chakra UI, Material UI) 
Testing libraries (React testing library, Jest, Cypress, etc.) 
CSS frameworks (TailwindCSS) 
Form state management and validation (Formik, react-hook-form, Yup) 
 Why choose HOV? 
 An epic team you can learn from and rely on 
 Open, respectful and international culture. We value you for who you are at HOV 
 Work from anywhere 
 If it helps you level up, we sponsor paid courses and programs"
"Software / Web Developer - New York, NY 10036 - Indeed.com","Source Enterprises is now hiring for immediate start on a number of commercial internet projects. Work with and learn from the best creative developers in the industry. Invaluable experience that will greatly increase your skills, capabilities, and value to employers. You can apply here or directly on our website. 
 
A position at Source Enterprises is a rich experience that cannot be duplicated in any other learning/ working environment. Not only will you learn skills that will last you a lifetime, but you will develop relationships and training that could set you up for a full- time job at Source Enterprises or one of its subsidiaries. 
 
Learn at an accelerated rate. No wasted time or effort. Acquire the most in-demand skills in the industry. Your opportunity to gain knowledge on how an internet company executes to get to the top of the search engines and capitalizes on under-explored niches. Start-Up experience is an asset for your future in every situation. Some of our former interns (on the software development side as well as graphic design and marketing dept.) have been recruited by Google, Disney, Amazon, Microsoft, Warner Brothers, Creative Artists Agency to name a few. 
 
Many of our team members have chosen to stay on with us because of the potential future gains. Real world experience is highly sought after by all industry leaders more than ever before. 
 
We are looking for ambitious talent or student to work with our experienced Chief Technology Officer, Chief Creative Officer, Creative Director and other experienced team members. 
 
We are especially interested in individuals with knowledge of Joomla CMS. Proficiency with HTML5 and CSS3 are a definite plus, as is a highly organized and detailed work ethic and a strong drive to succeed. 
 
We also have opportunities for promising talent in the areas of Web Design, Graphic Design, Internet Marketing and SEO. Get training from industry experts and work experience on commercial projects. 
 
Hands-on training in various Web Development and UIX software: 
 Dreamweaver HTML5 PHP CSS3 Javascript Joomla CMS Dedicated Server Administration Adobe Creative Suite CS6 
 
Work on high-end dynamic websites and e-commerce platforms 
Get provided the tools and skills to succeed in Internet Development and Design. 
 
There is a lot of scope for working from home and flexible hours to accommodate productive work-flow. 
Part time at our office in Newport Beach, part time from home. 
 
Please send a resume and links to a portfolio or example sites; or attach pictures to an email. 
 Full-time positions available Flexible at home positions available Compensation dependent on experience and evaluation after 90 days 
 
Requirements: 
 
– Technology savvy 
– Excellent writing skills 
– Excellent phone skills 
– Very organized 
– Independent work ethic 
– Detail oriented 
– Strong drive to succeed 
– Entrepreneurial mindset 
– Outgoing and engaging 
– Proactive 
 
Responsibilities: 
 
– Work with and support other Designers, Programmers, Art and Creative Directors on high-end websites. 
– Develop your skills and augment your training with directed research in your very specific tasks. 
– Use the online productivity platform Asana to organize and keep track of your completed tasks. 
– Get constant feedback and suggestions on how to improve your UI and code. 
– Break through barriers and confusion by working with the team before you are frustrated with tasks. 
– Be certain you are studying and practicing the most important daily skills you need to be an elite level developer."
"Front End (CMS) Developer - Chicago, IL 60607 - Indeed.com","fjorge Digital is a full-service development agency that works with clients to bring their website and application projects to life. 
 Our team is growing, and we’re looking for teammates who are passionate about being part of the solution to our clients’ digital needs. We offer a fun environment with diverse projects, a growing range of benefits, and professional development opportunities. We value a curious nature that drives continual learning, a desire to effectively tackle any issues through open communication, and a positive approach to problem solving. 
 
Are you a front-end developer with 1 or more years of custom theming experience on production ready client facing work? Are you ready to jump in and start building websites based on industry best practices and our growing set of code standards? Are you naturally curious and ready to grow your own skills by working with other developers of varying skill levels? 
 
As a member of the fjorge Digital frontend development team, you will develop new features for varying content-managed websites and work with others to build and maintain customized web applications. You’ll use HTML, PHP, Sass/CSS, and jQuery/JavaScript to develop pixel-perfect responsive websites from designs. 
 fjorge is an equal 
 opportunity employer 
 We provide equal access to, and opportunity within, our programs, facilities, and employment without regard to race, color, creed, religion, national origin, gender, age, marital status, disability, public assistance status, veteran status, sexual orientation, gender identity, gender expression, or preferred coding language. 
 Responsibilities 
 Develop visually accurate user-driven websites from design, to meet defined goals and within the assigned hours and timeframe, using HTML / CSS / JavaScript / PHP 
 Develop and test across multiple browsers, platforms, and devices, including smartphones and tablets 
 Write and maintain well-documented, reusable, and transferable code 
 Qualifications 
 Experience with content management systems such as WordPress, Drupal, Shopify, etc. 
 Familiarity with HTML, CSS, Javascript, jQuery, and PHP 
 A minimum of 1 year custom theming experience on deadline-driven development projects 
 Ability to stay positive, supportive, and open to new ideas or approaches during trying times 
 Able to work collaboratively with diverse teams and independently 
 Analytical thinker and problem solver able to come up with creative solutions to diverse problems 
 Understanding of responsive development and digital user experience 
 Bonus Points 
 2-5 years of relevant development experience 
 Knowledge of accessibility standards and how to build ADA Compliant websites 
 Experience with Sass or other CSS pre-processors and task runners such as Gulp or Grunt 
 Experience with Git or other version control systems 
 Experience tracking billable time on projects 
 Existing agency experience"
