Title,Description
Patient Flow Coordinator - Registered Nurse - Remote - Indeed.com,"Overview:
 
Acts as liaison between Nursing, Patient Access and various departments throughout the Hospital to ensure the prompt and accurate placement/assignment of patients into a bed/unit and facilitates the resolution of any issues that affect efficient patient flow throughout the facility. Collaborates with Nursing and other clinical departments in determining the best placement of a patient with regard to the patient’s clinical needs and the availability of services 
At Novant Health, one of our core values is diversity and inclusion. By engaging the strengths and talents of each team member, we ensure a strong organization capable of providing remarkable healthcare to our patients, families and communities. Therefore, we invite applicants from all group dynamics to apply to our exciting career opportunities. 
Qualifications:
 Education : 4 Year / Bachelors Degree preferred. BSN preferred. 
 
Experience : 2 years required. Previous leadership and bed utilization experience is preferred. 
Licensure/Certification : Current RN license required. 
Additional skills required : Excellent interpersonal and communication skills, high level of problem solving and critical thinking skills to find solutions to difficult human, technical, clinical or administrative problems. Excellent problem analysis skills to develop solutions. Strong clinical skills and the ability to manage/coordinate effectively the work of non-subordinates. 
Responsibilities:
 
It is the responsibility of every Novant Health team member to deliver the most remarkable patient experience in every dimension, every time. 
Our team members are part of an environment that fosters team work, team member engagement and community involvement. 
The successful team member has a commitment to leveraging diversity and inclusion in support of quality care. 
All Novant Health team members are responsible for fostering a safe patient environment driven by the principles of ""First Do No Harm""."
"REGISTERED NURSE - COVID VACCINATION CLINIC (TEMPORARY, DAYS) - Seattle, WA 98195 - Indeed.com","Notes:   This position is temporary. To view the UW definition of temporary, click here.
 
 
 A higher degree of healthcare. 
 
All across UW Medicine, our employees collaborate to perform the highest quality work with integrity and compassion and to create a respectful, welcoming environment where every patient, family, student and colleague is valued and honored.
 
 
Join our award-winning team at  UW Medical Center - Montlake . Among the top medical centers in the United States as rated by U.S. News & World Report 2019-2020 ""America's Best Hospitals"", UW Medical Center - Montlake prides itself on compassionate patient care as well as its pioneering medical advances. UW Medical Center - Montlake has again earned U.S. News & World Report’s No. 1 hospital ranking in Washington State and in the Seattle metropolitan area. It is the seventh consecutive year that UW Medical Center - Montlake has achieved both distinctions.
 
 
 Excellence. Exploration. Education.  Become part of our team, and join our mission to make life healthier for everyone in our community.
 
 
 UW Medical Center – Montlake  has an outstanding opportunity for a  temporary (0% FTE, 30-40 hours per week), day shift REGISTERED NURSE  to join our COVID Vaccination Clinic. The Registered Nurses will play a critical, hands-on role in our COVID response strategy.
 
 
 SCHEDULE 
 
This is a temporary, benefits-eligible position, expected to run for at least 2 months. The Registered Nurse will work 30-40 hours per week. The Registered Nurse will primarily work day shifts with occasional evening shift hours required. The COVID Vaccination Clinic is open 8am-6pm on Monday, Tuesday, Friday, and Saturday, and open 11am-9pm on Wednesday and Thursday.
 
 
 RESPONSIBILITIES 
 
The Registered Nurse will play a critical role helping UW Medicine administer 200 - 500 COVID-19 vaccinations per day to UW Medicine employees and patients. On a daily basis, the Registered Nurse will be responsible for administering injections, working with dilutors, and documenting patient care outcomes. The Registered Nurse will be responsible for maintaining infection control standards, including hand hygiene, site hygiene, and proper use of PPE.
 
 
 LEGAL REQUIREMENTS 
 
 An active Registered Nurse license in the State of Washington 
 
 
UW Medicine includes Harborview Medical Center, UW Medical Center - Montlake, UW Medical Center - Northwest, Valley Medical Center, UW Neighborhood Clinics, UW Physicians, UW School of Medicine, and Airlift Northwest. 
 
 
Applicants considered for this position will be required to disclose if they are the subject of any substantiated findings or current investigations related to sexual misconduct at their current employment and past employment. Disclosure is required under Washington state law. 
 
 Committed to attracting and retaining a diverse staff, the University of Washington will honor your experiences, perspectives and unique identity. Together, our community strives to create and maintain working and learning environments that are inclusive, equitable and welcoming. 
 The University of Washington is a leader in environmental stewardship & sustainability, and committed to becoming climate neutral.
 The University of Washington is an affirmative action and equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, gender expression, national origin, age, protected veteran or disabled status, or genetic information. 
 To request disability accommodation in the application process, contact the Disability Services Office at  206-543-6450  or dso@uw.edu. 
 COVID-19 VACCINATION REQUIREMENT 
 Governor Inslee's Proclamation 21-14.2 requires employees of higher education and healthcare institutions to be fully vaccinated against COVID-19 unless a medical or religious exemption is approved. Being fully vaccinated means that an individual is at least two weeks past their final dose of an authorized COVID-19 vaccine regimen. As a condition of employment, newly hired employees will be required to provide proof of their COVID-19 vaccination. View the Final candidate guide to COVID-19 vaccination requirement webpage for information about the medical or religious exemption process for final candidates."
"MedSurg/Tele Nurse - San Jose, CA - Indeed.com","Lahey Clinic Hospital HWL 36 hours [COVID Vax Required] Location: Burlington, MA Specialties: MS and MedSurg/Tele- Float Pool Assignment length: 13 weeks Shifts: 6 NIGHTS, 2 ROTATING SHIFTS Taxable hourly rate: $76/hour x 36 hrs = $2,736 Nontaxable weekly stipends: $1,477 Total gross pay before taxes = $4,213.00/week for 36 hours Taxable hourly rate: $85/hour x 40 hrs = $3,400 Taxable hourly rate OT: $127.50/hour x 8 hrs = $1,020 Nontaxable weekly stipends: $1,477 Total gross pay before taxes = $5,897/week for 48 hours Job Types: Full-time, Contract"
"Registered Nurse (RN) - COVID Testing/Corporate Health Center - New York, NY 10282 - Indeed.com","Immediate Full Time Registered Nurse (RN) positions available at our Corporate Health Centers in both the Financial District and Midtown Manhattan. RNs will be administering COVID nasal swabbing and processing samples in the machine analyzer. Ventilation requirements meet the CDC guidelines with proper social distancing, scheduled appointments and PPE provided. Note: RNs must be fully COVID vaccinated. Pay Rate: $60.00/hr Work Schedule: 8:00am – 4:30pm (Monday to Friday) Responsibilities: Perform COVID nasal swabbing and process in machine analyzer Qualifications: Currently licensed Registered Nurse RNs with prior occupational health or emergency/acute care experience a plus Job Type: Full-time Pay: From $60.00 per hour Benefits: Dental insurance Health insurance Vision insurance Physical Setting: Clinic Schedule: 8 hour shift Day shift Monday to Friday Supplemental Pay: Overtime pay Work Location: One location"
"Registered Nurse I - Hathorne, MA 01923 - Indeed.com","The Department of Developmental Services (DDS) seeks compassionate, enthusiastic and dedicated nursing professionals to apply for our REGISTERED NURSE I (RN I) position. The RN I is the first level in the series and candidates will provide nursing care to individuals with intellectual and developmental disabilities that are living at the Hogan Regional Center in Danvers, Mass. In consultation with other health care professionals, the RN I will assess outcomes of care provided and use the nursing process to make continuing assessments of individuals’ total health care needs.  Please note that his is a Temporary Backfill position. 
 
 Duties and Responsibilities: (these duties are a general summary and not all inclusive) : 
 
 Provide exceptional nursing care and oversight by assessing health care needs to ensure the prevention of illness and the promotion of health maintenance
 Dispense medications and perform treatments in compliance with policy and procedures
 Collect health and status data for individuals;
 Ensure information is documented, communicated, and made readily accessible
 Identify acute problems and initiate intervention or referrals for needed medical services, confirming that follow-up care is pursued
 Support nursing leadership and training for staff; serve as an advocate to ensure individuals receive appropriate health care treatment, health education, and other health related services
 Serve as a first responder for behavioral or medical crisis situations
 Support and respond to emergency situations involving serve and violent behavior
 Maintain individual records and files; Performs data entry of medical information 
 Preferred Qualifications:
 Demonstrated ability to develop and maintain a respectful, caring, tolerant, ethical, and empowering relationship with individuals with intellectual and developmental disabilities;
 Knowledge of standard nursing policies, procedures, methods and techniques;
 Capacity to maintain accurate records and exercise discretion in handling confidential information;
 Familiarity with safety practices and medical terminology/abbreviations;
 Aptitude to transcribe, read and comprehend the English language;
 Please Note: 
 This position is designated as an ""EMERGENCY"" position in the Department of Developmental Services Emergency Plan. This means that whenever the Governor declares that the Commonwealth is in a state of emergency, you will be required to report to work. 
 This position is in a program that operates 24 hours a day 7 days a week. The Department of Developmental Services requires employees in this position to be able to perform mandatory overtime when circumstances dictate the need. Applicants must be flexible in work schedule.
 About the Agency: 
 The Department of Developmental Services is dedicated to creating, in partnership with others, innovative and genuine opportunities for individuals with intellectual disabilities to participate fully and meaningfully in, and contribute to, their communities as valued members.
 Total Compensation: 
 As an employee of the Commonwealth of Massachusetts you are offered a great career opportunity influencing a wide-spectrum of services to the diverse populations we serve - but it's more than a paycheck. The State's total compensation package features an outstanding set of employee benefits which you should consider towards your overall compensation, including: 
 75% state paid medical insurance premium 
 Reasonable Dental and Vision Plans 
 Flexible Spending Account and Dependent Care Assistance programs 
 Low cost basic and optional life insurance 
 Retirement Savings: State Employees' Pension and a Deferred Compensation 457(b) plan 
 12 paid holidays per year and competitive Sick, Vacation and Personal Time 
 Tuition Benefit for employee and spouse at state colleges and universities 
 Short-Term Disability and Extended Illness program participation options 
 Incentive-based Wellness Programs 
 Professional Development and Continuing Education opportunities 
 Qualified Employer for Public Service Student Loan Forgiveness Program 
 Pre-Hire Process:
 Recommended candidates must successfully complete pre-employment screening which includes: 
 Disabled Persons Protection Commission (DPPC) Abuse Registry Search: https://www.mass.gov/info-details/dppc-abuser-registry 
 Criminal background check (CORI) by regulations set forth by the Executive Office of Health and Human Services. http://www.mass.gov/hhs/cori 
 National Background Checks, Chapter 234 of the Acts of 2014, conduct fingerprint-based check. 
 https://www.mass.gov/lists/dds-fingerprint-background-checks 
 Education, licensure and certifications will be verified in accordance with the Human Resources Division's Hiring Guidelines. Education and license/certification information provided by the selected candidate(s) is subject to the Massachusetts Public Record Law and may be published on the Commonwealth's website. 
 Schedule: 2:45-11:15PM with Tuesdays/Thursdays off and alternating weekends. 
 If you have any questions or concerns please contact the Human Resources at  978-774-5000 . 
 
Qualifications 
First consideration will be given to those applicants that apply within the first 14 days. 
 
 
MINIMUM ENTRANCE REQUIREMENTS: None. 
 
 
SPECIAL REQUIREMENTS FOR ALL LEVELS IN SERIES: Current and valid registration as a professional nurse under the Massachusetts Board of Registration in Nursing.* 
 
 Recent graduates from an approved school of nursing must have applied for the first available registered nurse examination. Based on assignment, possession of a current and valid Massachusetts Motor Vehicle Operator's license may be required. 
 
 
Executive Order #595:  As a condition of employment, successful applicants will be required to have received COVID-19 vaccination or an approved exemption as of their start date. Details relating to demonstrating compliance with this requirement will be provided to applicants selected for employment. Applicants who receive an offer of employment who can provide documentation that the vaccine is medically contraindicated or who object to vaccination due to a sincerely held religious belief may make a request for exemption. 
 
 
An Equal Opportunity / Affirmative Action Employer. Females, minorities, veterans, and persons with disabilities are strongly encouraged to apply. 
 
Official Title :  Registered Nurse I 
Primary Location :  United States-Massachusetts-Danvers-450 Maple Street 
Job :  Medical Services 
Agency :  Department of Developmental Services 
Schedule :  Full-time 
Shift :  Evening 
Job Posting :  Dec 13, 2021, 11:38:47 AM 
Number of Openings :  1 
Salary :  64,500.54 - 107,632.20 Yearly 
If you have Diversity, Affirmative Action or Equal Employment Opportunity questions or need a Reasonable Accommodation, please contact Diversity Officer / ADA Coordinator :  Alisha Queen - 8573211097 
Bargaining Unit :  07-MNA - Professional Health Care 
Confidential :  No"
"LPN - Interdisciplinary Team/Quality Assurance (remote) - Portland, OR 97214 - Indeed.com","Interdisciplinary Team / Quality Assurance Nurse LPN (remote position) * Our mission to change wound care and improve the lives of others isn’t easy, but it’s worth it! One in ten residents in a skilled nursing facility will develop a skin condition requiring expert medical care. We believe that every person deserves the very best wound care. Building and leading wound care teams is how we do it! Our wound care providers bring education and encouragement to the people who take care of our patients 24/7. When they get better at their jobs, our patient’s wounds heal faster and that is our goal!* * Who we are looking for: * Experienced Skilled Nursing LPN’s that have a passion for making a difference in skin and wound care while working from the comfort of their own home. * Main Responsibilities (may include but are not limited to): * Collaborate virtually with 10-15 skilled nursing facilities and their staff weekly Provide overview, support, and documentation related to skin and wound care Attend regularly scheduled team meetings for continued training, team building, and leadership development Accomplish other tasks as assigned * Skills required to succeed: * LPN licensed in working state 1-2 years of skilled nursing experience Knowledge and experience with nursing home regulations; particularly pertaining to wound care Wound care certification preferred Point Click Care (PCC) experience necessary Proficient in basic computer tasks; MS Office (specifically Teams, Outlook, Excel, and Word) Leadership qualities with the ability to work well within a team of healthcare providers and partner facilities Must be self-motivated, punctual, dependable, and able to work/schedule appointments independently Excellent attention to detail, strong organizational skills and ability to manage time effectively Ability to respond appropriately to constant change in priorities and services Must have strong interpersonal skills and the ability to communicate effectively with a variety of people through both verbal and written communication lines Must be trustworthy, honest, and have a positive and professional attitude * Compensation: *DOE This position is classified as:  Hourly, Non-Exempt ;  Full-Time employment Hours:   Typical hours are Monday through Friday; varied hours between 8am-5pm PST, no nights, weekends, or call Benefits:  Work remotely from a home office; COVID testing, PPE, and vaccines not necessary Medical/Dental/Orthodontic/Vison/RX - 80% towards employee monthly premiums covered, HSA matching Life and Disability Insurance 401(k) match on first 4% Core Values that promote work-life harmony Paid training and advanced certification in Wound Care Work with amazing people who have created a culture where we recognize each other’s wins and don’t tolerate gossip or drama Website:  www.unitedwoundhealing.com * Do you want to grow personally and professionally by working with the best? We’d love to hear from you! We are a drug-free workplace. All offers of employment are contingent upon a successful drug screen and criminal background check. EEO. Job Type: Full-time"
Director of Nursing - Remote - Indeed.com,"Assist new education program with developing LPN program, curriculum, OBN application and other applicable duties related to the start-up of nursing program. Job Types: Full-time, Part-time, Contract Pay: $25.00 - $54.00 per hour Benefits: Flexible schedule Paid time off Referral program Schedule: Monday to Friday Supplemental Pay: Bonus pay Education: Associate (Preferred) Experience: Teaching/Supervisory: 5 years (Preferred) License/Certification: CPR Certification (Preferred) Work Location: Fully Remote Work Location: Remote"
"Student Nurse Externship Program Summer 2022 , Hackensack campus - Hackensack, NJ 07601 - Indeed.com","Overview:
 
How have you impacted someone's life today? At Hackensack Meridian  Health  our healthcare teams are focused on changing the lives of our patients by providing the highest level of care each and every day. From our hospitals, rehab centers and occupational health teams to our long-term care centers and at-home care capabilities, our complete spectrum of services will allow you to apply your skills in multiple settings while building your career all within New Jersey's premier healthcare system. 
Qualifications: 
Qualifications: 
You must be currently matriculated in a Board of Nursing approved BSN program to prepare for registered nurse licensure and be eligible to begin the final (senior) year of the respective nursing program. 
High school diploma or General Equivalency Diploma (GED) required. Current matriculation in a Board of Nursing approved program to prepare for Registered Nurse licensure required. 
Grade Point Average of 3.0 or higher strongly preferred. 
Ability to work varied days and varied hours. 
 
In order to be considered for this program, you must first complete your online application with resume and upload your transcript when creating your profile to apply. 
 
Responsibilities:
 
The Student Nurse Extern (SNE) provides direct patient care under the direction of the RN professional to all assigned patients, and maintains a safe patient area. He/she assumes responsibility and accountability for patient care as a team member in order to achieve established outcomes. 
Performs assigned components of assessment in an ongoing and systematic manner focusing on physiologic, psychosocial, and cognitive status. 
Performs data collection and documentation of I&O, vital signs, weights, and reports these and/or significant changes. 
Provides hygienic care, positions patients, pre/post-operative care, post mortem care, ambulating, and meals. 
Provides a safe patient environment by answering call lights promptly, communicating with the RN immediately for any change in patient's condition. 
Identifies the needs of the patient population served and modifies and delivers care that is specific to those needs (i.e., age, culture, hearing and/or visually impaired, etc.). This process includes communicating with the patient, parent, and/or primary caregiver(s) at their level (developmental/age, educational, literacy, etc.). 
Adheres to the standards identified in the Medical Center's Organizational Competencies. 
Working Conditions: Lifts a minimum of 5 lbs., pushes and pulls a minimum of 10 lbs. and stands a minimum of 6 hours a day."
Telephonic Nurse - Remote - Indeed.com,"The Telephonic Nurse is responsible for advising callers on client's BBP Policy. The nurse will also educate the caller when appropriate regarding immediate care, advice and preventative behaviors. 
 The RN is responsible for the assessment of employees over the phone. This position requires compassion and skill in critical thinking, thorough assessments, clinical judgment and active listening for the delivery of exceptional patient care. 
 Part-time 
 Schedule: 
 Saturdays and Sundays, 7:00am - 7:00pm 
 Must be open to occasional weekday night shifts 
 Essential Duties and Responsibilities 
 Answers inbound calls through telephonic triage line. 
 Assesses caller’s issues by asking relevant and open-ended questions. 
 Uses clinical judgment to guide conversation and to provide appropriate recommendations for patient care. 
 Uses discretion and independent judgement in handling caller complaints. 
 
 Qualifications/Requirements: 
 Minimum 5 years of recent clinical nursing experience in hospital, clinic, urgent care, or ER/ED. 
 Critical thinking and independent problem solving skills. 
 Positive interpersonal skills. 
 Strong interview and communication skills; including good written and verbal communication. 
 The ability to utilize time and resources effectively. 
 Proficient computer skills are essential; MS Office Suite (Word, Excel, Outlook) 
 Previous experience with telephonic triage and customer service preferred 
 Excellent written communication skills; proficient in documentation to ensure accuracy and patient confidentiality 
 
 Education: 
 Graduate of an accredited nursing school with valid RN license, Compact License Preferred"
Registered Nurse - In Store Covid-19 Vaccination Support - United States - Indeed.com,"Hours: VARIED Must be flexible (shifts between 10am - 7pm) 
Shifts available : Monday to Sunday 
Flexible part-time and full-time hours are available 
The Nurse RN role will work to administer Covid-19 vaccines. PPE is provided. Flexible part-time and full-time hours are available. We are looking for nurses who: 
Professionally interact with health care professionals and patients 
Possess strong clinical skills including: medication administration, the ability and willingness to vaccinate patients, BLS (Basic Life Saving) certification 
Minimum Qualifications 
Full, active and unrestricted license as a registered nurse in the state, territory that you are working in. 
Must have at least 1 Covid Vaccine. If Pfizer or Moderna, the second shot must be scheduled within the next 30 days. If Johnson and Johnson 1 shot is sufficient."
Registry Abstraction Nurse - Pennsylvania - Indeed.com,"Company :
 Allegheny Health Network
 Job Description :
 GENERAL OVERVIEW:
 This job performs clinical review and data abstraction of patient records to support compliance with nationally recognized quality initiatives and the network's clinical process improvement and patient safety initiatives. The incumbent requires in-depth understanding of anatomy, physiology and clinical scenarios, critical thinking skills, attention to detail and the ability to meet set deadlines. The incumbent will be responsible for communicating with physicians and staff to seek clarification and provide education as needed.
 
 
 ESSENTIAL RESPONSIBILITIES
 Abstracts key clinical findings accurately and in a timely manner and performs direct data entry for inclusion into an aggregate database to meet the requirements of the state, internal use, third party payer requirements and external quality improvement participation based on guidelines. Identifies outliers, records them appropriately and seeks clarification as needed. (80%)
 Performs system functions such as data imports and exports and report running as needed. (10%)
 Participates in ongoing inter rater reliability to ensure accuracy of data abstraction. (10%)
 Performs other duties as assigned or required. 
 
 QUALIFICATIONS:
 Minimum
 High School/GED
 RN license or higher
 3 years working with cardiovascular patients
 3 years of Strong professional, organizational, communication and inter-disciplinary collaboration skills required to effectively work with all levels of the hospital, including physicians, nursing and support departments
 Working knowledge of data reporting requirements for the various participating registries
 Able to participate in prioritization of data elements and contribute to workflows for data collection activities
 Meets established productivity and accuracy standards
 Excellent organizational and communication skills
 Ability to perform well with team in a remote work environment
 Ability to meet deadlines and appropriately prioritize work for self
 Seeks education and training opportunities as needed to maintain skillset
 Maintains strict confidentiality in all aspects of work 
 
Preferred
 Associate's or Bachelor's Degree in Nursing
 1 year performing medical record review and data abstraction for cardiovascular registries
 Proficient in the use of computer systems to include Microsoft Office, mainframes and the electronic medical record 
 
 Disclaimer:  The job description has been designed to indicate the general nature and essential duties and responsibilities of work performed by employees within this job title. It may not contain a comprehensive inventory of all duties, responsibilities, and qualifications required of employees to do this job.
 
 
 Compliance Requirement  : This job adheres to the ethical and legal standards and behavioral expectations as set forth in the code of business conduct and company policies. 
 
 As a component of job responsibilities, employees may have access to covered information, cardholder data, or other confidential customer information that must be protected at all times. In connection with this, all employees must comply with both the Health Insurance Portability Accountability Act of 1996 (HIPAA) as described in the Notice of Privacy Practices and Privacy Policies and Procedures as well as all data security guidelines established within the Company’s Handbook of Privacy Policies and Practices and Information Security Policy.
 
 
 Furthermore, it is every employee’s responsibility to comply with the company’s Code of Business Conduct. This includes but is not limited to adherence to applicable federal and state laws, rules, and regulations as well as company policies and training requirements.
 Highmark Health and its affiliates prohibit discrimination against qualified individuals based on their status as protected veterans or individuals with disabilities, and prohibit discrimination against all individuals based on their race, color, religion, sex, national origin, sexual orientation/gender identity or any other category protected by applicable federal, state or local law. Highmark Health and its affiliates take affirmative action to employ and advance in employment individuals without regard to race, color, religion, sex, national origin, sexual orientation/gender identity, protected veteran status or disability.
 Highmark Health and its affiliates prohibit discrimination against qualified individuals based on their status as protected veterans or individuals with disabilities, and prohibit discrimination against all individuals based on their race, color, age, religion, sex, national origin, sexual orientation/gender identity or any other category protected by applicable federal, state or local law. Highmark Health and its affiliates take affirmative action to employ and advance in employment individuals without regard to race, color, age, religion, sex, national origin, sexual orientation/gender identity, protected veteran status or disability.
 EEO is The Law
 Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled/Sexual Orientation/Gender Identity (  https://www.eeoc.gov/sites/default/files/migrated_files/employers/poster_screen_reader_optimized.pdf  )
 We endeavor to make this site accessible to any and all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please contact number below.
 For accommodation requests, please contact HR Services Online at HRServices@highmarkhealth.org
 California Consumer Privacy Act Employees, Contractors, and Applicants Notice"
"Registered Nurse (RN) - Miami, FL - Indeed.com","Dedicated, professional Registered nurse needed for a well-known, Medical Corporation. Join us in making a difference in the community, while enjoying beautiful weather and scenery, and expanding your knowledge and capabilities. Offering: ​​​​​​Generous hourly rate, $40-$45/hr Weekday schedule only Weekends are not required Low stress position Short term and long term assignments are available Responsibilities: Complete health screening as employees enter Assist with testing when necessary Monitor and report changes in patient symptoms or behavior Maintain accurate patient medical records Qualifications: Clean, active Florida Registered Nurse license Familiarity with medical software and equipment Excellent written and verbal communication skills Ability to thrive in a fast-paced environment Ref # 2979 Job Type: Full-time Pay: $40.00 - $45.00 per hour Schedule: 8 hour shift Day shift Evening shift Monday to Friday License/Certification: RN (Required) Work Location: One location"
"Utilization Management Nurse - Philadelphia, PA 19104 - Indeed.com","Duties: Job Summary: Under the general supervision of the Sr. Director, Case Management the Utilization Management Nurse provides comprehensive assessment, coordination, implementation and reporting of complex clinical data. The Utilization Management Nurse assesses the patient’s plan of care and progress of the patient throughout an acute care admission. The intensity of assessment is situational and appropriate based on payer requirements. This position is accountable for the communication of the clinical services delivered to identified payers and agencies Job Responsibilities: Essential Duties and Responsibilities: Determines medical necessity, appropriateness of admission, continuing stay and level of care using a combination of clinical information, clinical criteria, and third party information. Intervenes when determinations are not in alignment with clinical information, clinical criteria or third partyinformation to resolve the situation. Documents all case management interventions in the current electronic system. Monitors and updates accommodation codes and patient types (observation/inpatient), to ensure capture of status and level of care. Validates admission and continuing stay criteria with third party payers as well as the Attending Physicians. Recommends alternative care siteswhere appropriate. Updates discharge list for last covered day. Calls discharge date to payer or submit discharge review. All new admission reviews are to be completed within 1 business day. Confirmation of pre-certification or authorization for admission. Interqual Criteria is to be utilized with each new admission as well as with every denial. Inform the case manager of any issues or plans noted in the documentation. Self-Pay cases should be referred to Family Health Coverage Program (FHCP) and/or Social Work to determine if coverage is pending or ifapplication for coverage has been made. Skills: Job Duties Continued: Concurrent review: All concurrent reviews are completed on the first uncovered day unless specified otherwise by the payer. Reviews are to include current medical status with supporting labs, study results and treatments which are relevant to the level and acuity of care,procedures, surgeries, plan of care and patient progress towards goal, provide any contributing social, educational or discharge planning issues. Reviews requested after the patient has been discharged should be provided within 24 hours of discharge. Determinations should be received and documented within 24 hours or on the next business day following the review or the provision of additionalinformation. All requests from the payer are to be responded to on the day received or within one business day. Denial Management: If notified of a denial or an impending denial notify the attending physician with a phone number to call for a Peer to Peer call. The attending physician is contacted to clarify the level of service and/or the severity of illness, if this information is not clearly reflected in the patientprogress notes. When continued inpatient stay cannot be justified and a plan for appropriate level of care is not implemented notify the CM physicianadvisor for a 2nd level review. It is the responsibility of the UM Nurse to contact and educate the attending physician when documentation does not support the medical necessityfor acute level of care or the admission was not pre-certified as required by the health plan. Other Responsibilities: Adheres to established departmental policies, procedures, and objectives. Enhances professional growth and development by accessing educational programs, job related literature, in-service meetings, andworkshops/seminars. Enhances professional growth and development through participation in educational programs, current literature, in-service meetings andworkshops. Skills Excellent communication skills and demonstrated organizational skills. Ability to work effectively with all departments and all levels of CHOP professionals. Ability to work independently or within a team structure. Must be very organized and able to work independently. Ability to establish priorities among multiple needs, meet deadlines and maintain standards of productivity. Knowledge of managed care admission process (i.e. verification of benefits, admissions notification). Ability to effectively negotiate with internal and external providers of patient care services. Sound problem solving skills. Excellent customer service orientation and strong interpersonal skills. Computer skills and a working knowledge of Word, Excel and Access. Education: Required Education: Nursing Diploma Required Experience: Minimum of five (5) years’ experience as clinical nurse in an acute care setting. Required Licenses: Registered Nursing License in the Commonwealth of Pennsylvania Preferred Education: BSN. Preferred Experience: Prior experience as a Case Manager or Utilization Reviewer Level 4 worker but NO health clearances required due to this RN working remote, except the COVID vaccine. The COVID vaccine is required for this role. Languages: English Read Write SpeakCertifications & Licenses: Nursing License Registered Nursing Contract length: 12 months Job Types: Full-time, Contract Pay: $57.00 - $58.00 per hour Schedule: Day shift Monday to Friday Night shift Weekend availability Education: High school or equivalent (Preferred) Experience: Utilization review: 1 year (Preferred) License/Certification: RN (Preferred) Work Remotely: No Speak with the employer +91 6697701971"
"Medical Review Nurse (Case Management) - Cape Canaveral, FL 32920 - Indeed.com","As we transition to Acuity International, you may see references to Caliburn or Caliburn International in our job postings and application process.
 Please note that as of October 1st, Caliburn International is Acuity International and as we phase out our postings and current applications, our company name will be updated.
 Our vision aims to empower our clients by actively leveraging our broad range of services. With our global presence, we have career opportunities all across the world which can lead to a unique, exciting and fulfilling career path. Pick your path today! To see what career opportunities we have available, explore below to find your next career!
 SCOPE:
 
 
Under the general supervision of the Director of Case Management, the Medical Review Nurse (MRN) supports the COVID HOTLINE responding to calls from client and company employees. The MRN interviews the employee and obtains an assessment of symptoms. Using CDC guidelines, the MRN provides recommendations to isolate or quarantine. COVID tracking of potential exposures is documented. The MRN tracks the COVID case through multiple follow up contacts until the employee is able to return to work. This position will also support other medical management operations as needed.
 
 
 Locations: Cape Canaveral Florida, Reston Virginia, or Brownsville, Texas.
 
 
Schedule: The COVID HOTLINE is open from 7:00 am to 9:00 pm, 7 days a week. 
 DUTIES AND RESPONSIBILITIES:
 Performs medical review of incoming charts to determine if additional medical information is needed.
 Collaborates with Physician(s) and other internal nursing staff members for chart review.
 Performs medical Quality Assurance (QA) on all charts in various process stages.
 Interfaces with Client’s Medical Department as well as the on-site provider.
 Contacts Examinee via telephone or email to clarify information necessary to complete the chart.
 Develops a very good understanding of the specific contract’s guidelines and addendums as required.
 Masters the various software programs specific to the functioning of the exam program.
 Implements and follows up on requests for further evaluation from the Examinee when required.
 Works closely with other departments to provide accurate and quality outcomes.
 Thoroughly cognizant of metrics and organizes workload to meet them.
 Consistently learns and applies codified state and federal regulations specific to particular contract(s).
 OTHER DUTIES:
 Serve as backup to other nurses for daily duties and assists with follow-up calls to facilities and Examinees as needed as well as other duties as assigned.
 Opportunity to travel and assist on medical mobile events as either a site lead and/or RN as work or personal schedule permit.
 May participate in interdepartmental project groups or task forces to integrate activities, communicate issues, obtain approvals, resolve problems and maintain a specific level of knowledge pertaining to new developments, new task efforts, contract awards, and new policy requirements.
 Supports marketing and sales objectives and efforts as requested.
 Performs duties in a safe manner. Follows the corporate safety policy. Participates and supports safety meetings, training, and goals. Ensures safe operating conditions within an area of responsibility. Encourages co-workers to work safely. Identifies “close calls” and/or safety concerns to supervisory personnel. Maintains a clean and orderly work area.
 Assists in the active implementation of company initiatives to ensure compliance with OSHA VPP, ISO, JCAHO, AAAHC, and other mandated regulations/standards.
 May serve on the OSHA VPP, Safety, and Wellness Committees.
 BASIC QUALIFICATIONS:
 5-7 years of relevant experience.
 Fully unencumbered nursing license required.
 Proficiency with computer and common office equipment, as well as with MS Office products.
 Must be able to multitask, be flexible, be organized, and have excellent oral and written communication skills as well as exceptional attention to detail.
 PREFERRED QUALIFICATIONS:
 COHN-S and/or, CAOHC certifications.
 Case Management Experience.
 Bachelor’s Degree with 5 years of relevant experience.
 Flexibility and availability to travel and assist to support medical mobile events as either site lead and/or RN.
 PHYSICAL REQUIREMENTS:
 Work is normally performed in a typical interior/office work environment.
 Work involves sitting and standing for prolonged periods of time.
 May require bending, stooping and lifting up to 15 lbs.
 Constant use of computer and common office equipment required.
 Acuity International is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration without regard to race, color, sex, national origin, age, protected veteran status, or disability status."
