Title,Description
"Junior Developer - Atlanta, GA - Indeed.com","United States, Georgia, Atlanta
 Information Technology
 11-Nov-2021
 Ref #:  10831 How you'll help us Keep Climbing (overview & key responsibilities)
 The Junior Developer is responsible for joining a Crew Modernization team and contributing to the software design, software development, and overall product lifecycle for products that our users love. Senior Developer fields questions from other product teams and encourages cross-team collaboration. In addition, the Senior Developer may be involved in product configuration, performance tuning and testing as well as production monitoring. As a Junior Developer, you will be a knowledgeable full stack developer on the product team and are expected to build and grow the skillsets of other developers.
 
Collaborates and pairs with other product team members (UX, architects, and product management) to create secure, reliable, scalable software solutions
 Writes custom code or scripts to automate infrastructure, monitoring services, test cases, to do destructive testing to ensure adequate resiliency in production
 Creates meaningful dashboards, logging, alerting, and responses to ensure that issues are captured and addressed proactively
 Identifies unsecured code areas and implements fixes as they are discovered with or without tooling
 Identifies, implements, and shares technical solutions that can be used across the portfolio
 Identifies product enhancements to create a better experience for the end users
 Research and/or investigate technical issues impacting the organization and recommend solutions
 Keeps abreast of industry trends through benchmarking, participation in professional associations etc. in order to advise others of strategic technology direction
 Provides application support for software running in production
 Proactively reviews the Performance and Capacity of all aspects of production: code, infrastructure, data, and message processing
 Triages high priority issues and outages as they arise
 Participates in and leads learning activities around agile software development and development core practices
 
What you need to succeed (minimum qualifications)
 The Junior Developer position requires a BS/MS degree, preferably in a technical or scientific field. 2+ years of software development experience with hands-on experience in building reliable and scalable enterprise software solutions. Knowledge in modern micro service-based architectures Understanding in test-driven development and effective unit test creation Experience in designing and implementing RESTful web services Experience in a CI/CD and DevOps practices Experience in Java/J2EE, spring framework, Gitlab, Jira, Oracle 11+, Jenkins, Gradle Experience in software development using Agile methodology Experience in creating self-contained, reusable modules and components Proficient in query optimization and troubleshooting
 Where permitted by applicable law, must have received or be willing to receive the COVID-19 vaccine by date of hire to be considered for U.S.-based job, if not currently employed by Delta Air Lines, Inc. What will give you a competitive edge (preferred qualifications)
 
 Action Oriented:  Taking on new opportunities and tough challenges with a sense of urgency, high energy and enthusiasm
 Collaborates:  Building partnerships and working collaboratively with others to meet shared objectives
 Communicates Effectively:  Developing and delivering multi-mode communications that convey a clear understanding of the unique needs of different audiences
 Cultivates Innovation:  Creating new and better ways for the organization to be successful
 Drives Results:  Consistently achieving results, even under tough circumstances
 Optimizes Work Processes:  Knowing the most effective and efficient processes to get things done, with a focus on continuous improvement
 Nimble Learning:  Actively learning through experimentation when tackling new problems, using both successes and failures as learning fodder
 Situational Adaptability:  Adapting approach and demeanor in real time to match the shifting demands of different situations
 Strategic Agility:  Sees ahead clearly; can anticipate future consequences and trends accurately; has broad knowledge and perspective.
 Perseverance:  Pursues everything with energy, drive and a need to finish; seldom gives up before finishing, especially in the face of resistance or setback.
 Minimum travel required
 
< Go back"
"Junior Software Developer, Full Stack - Pasadena, CA 91101 - Indeed.com","Spokeo is a people search engine that both enlightens and empowers our customers. With over 12 billion records and 18 million visitors per month, we reconnect friends, reunite families, prevent fraud, and more. Every day our nimble team takes on enormous challenges in data science that push the limits of the cloud and search architecture. 
In this role, you will be responsible for building features based on product specs from product managers and/or designers. Those features might involve any of our products, from the universal people search interface and functionality to our identity protection service to a portal that connects customers to employees and employer data. You will work closely with a team to iterate on these and other features, the end goal being a beautiful, usable product that connects people to information without hassle. Note: Most of this work will be performed in React, Node, and Ruby on Rails. 
Requirements: 
 
A Bachelor’s degree in Computer Science 
 
Web application development experience in Ruby on Rails (or another modern web framework) 
 
Knowledge of React, JavaScript, and CSS 
 
A solid understanding of object-oriented design, all Computer Science fundamentals, SQL database concepts, and performance 
Privacy Notice for Candidates:  https://www.spokeo.com/recruiting-policy 
Spokeo is an equal opportunity employer.  Applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status. Spokeo fosters a business culture where ideas and decisions from all people help us grow, innovate, create the best products and be relevant in a rapidly changing world. 
 
 Recruiters or staffing agencies:  Spokeo is not obligated to compensate any external recruiter or search firm who presents a candidate or their resume or profile to a Spokeo employee without 1) a current, fully-executed agreement on file and 2) being assigned to the open position (as a search) via our applicant tracking solution. 
This is a remote position."
Full Stack Software Developer (Full Time or Contract to Hire) - Remote - Indeed.com,"Full Stack Software Developer (Full Time or Contract to Hire) Description:  Simulation Dynamics, Inc. is a completely virtual (remote), agile technology consulting company, looking to expand our devops team. We develop and operate proprietary, cutting edge applications and modeling solutions in the manufacturing industry. As a software developer at SDI, you will be immersed in a broad range of applications by developing new tools for our customers. You will work extensively with Microsoft development tools (web, desktop, back-end and edge) as well as open source software integration. You will build your skill set to the level of being an elite developer. Some of the applications we work on include Web application that provides near real time analytics for production data at over 125 manufacturing plants globally Supply chain modeling and visualization Performance analytics based on live data from automated warehouse systems Multi-model supply chain simulations Long range manufacturing capacity planning Consumable data models and supporting ETLs Intelligent real time production line models running on the Edge Cloud computing Qualifications:  1 - 3 yrs of professional development experience Front End with Vue or React (Preferable) Experience in C#, .NET, ASP.NETCore (Preferable) Experience in API design and Implementation (REST) Experience in SQL, including stored procedures and data models Python Programming with Classes is a plus Opportunities:  Become a member of a dynamic, tightly-knit devops team Work on a broad range of applications and technologies Build your skillset to the level of being an elite developer Work remote and set your own schedule Support the applications that you build Work directly with clients on requirements, design and implementation Education:  Bachelor’s Degree in Computer Science, Software Engineering, or Computer Engineering Job Type:  Full-Time or Contract-to-Hire, 40 hours per week Work Location : Permanently Remote Benefits:  Health Insurance Paid Time off Contract to Hire 6 months minimum contract. Job Types: Full-time, Contract Pay: From $70,000.00 per year Benefits: Health insurance Paid time off Professional development assistance Retirement plan Schedule: 8 hour shift Monday to Friday Supplemental Pay: Bonus pay Application Question(s): Do you have a bachelor's degree in Computer Science, Software Engineering, or Computer Engineering? Education: Bachelor's (Required) Experience: C#: 1 year (Preferred) Python: 1 year (Preferred) Work Location: Remote"
"Full Stack Developer - Amazon Dash Cart - Hudson, MA - Indeed.com","
 BS in Computer Science or related technical field 
 Proficient in HTML5, CSS and JavaScript 
 Experience with at least one major JavaScript framework (Angular, React etc.) 
 At least 3 years of experience as a key member of an engineering team 
 Knowledge of professional software engineering practices & best practices for the full software development life cycle, including coding standards, code reviews, source control management (especially Git), build processes, testing, and operations 
 
Amazon Dash cart allows shoppers to checkout without lines — you just place the items in the cart and the cart will take care of the rest. When you’re done shopping, you leave the store through a designated dash lane. We charge the payment method in your Amazon account as you walk through the dash lane and send you a receipt. Check it out at https://www.amazon.com/b?ie=UTF8&node=21289116011.
 
Designed and custom-built by Amazonians, our Dash cart uses a variety of technologies including computer vision, sensor fusion, and advanced machine learning. Innovation is part of our DNA! Our goal is to be Earth’s most customer centric company and we are just getting started. We need people who want to join an ambitious program that continues to push the state of the art in computer vision, machine learning, algorithms and software.
 
 The Role:  Everyone on our team needs to be entrepreneurial, wear many hats and work in a highly collaborative environment that’s more of a startup than a big company. We’re solving problems that span a broad range of domains: distributed systems, IoT, computer vision, image recognition, machine learning, and network engineering.
 
As a Full Stack Developer, you will help solve a variety of technical challenges and mentor other engineers. You will play an active role in translating business and functional requirements into concrete deliverables and build quick prototypes or proofs of concept in partnership with other technology leaders within the team. You will help invent new features, design, develop and deploy reliable front end applications. You will work with a variety of core languages and technologies.
 
You will tackle challenging situations every day and you’ll have the opportunity to work with multiple technical teams at Amazon. You should be comfortable with a degree of ambiguity that’s higher than most projects and relish the idea of solving problems. Along the way, we guarantee that you’ll learn a lot, have fun and make a positive impact on many customers.
 
 NOTE re:  LOCATION: The main location for this job is Boston metro west office. If you live in or near Boston, you can work from our Downtown Boston office few days per week.
 
 
 Experience with Angular and Typescript 
 Familiarity with RxJS, Angular+Ngrx 
 Familiarity with Node.js 
 Experience with Andrioid UI development 
 Experience working in start-up mode building products and services from the ground up 
 Experience as a tech lead or mentoring other engineers 
 Experience with touchscreen-based interfaces 
 Knowledge of AWS services 
 
Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us."
Full Stack Developer - Remote - Indeed.com,"ABOUT THE COMPANY Dashboard, LLC is the technology arm of an established, vertically-integrated Chicago enterprise in the Real Estate sector. The chief product of this company is a multi-tenant platform delivered as SaaS to subscribers (both enterprise and individual) that centralizes disparate services that have historically been delivered piecemeal. THE ROLE We are looking for full-stack developers with strong experience in: LAMP stacks and their variations Leveraging frameworks like  Laravel , Drupal, Symfony, Cake, etc. Front-end frameworks & libraries, like Bootstrap, Vue, Tailwind, etc. jQuery DataTables MySQL / MariaDB Standard development environments and their parts, including Git, Vagrant, IDEs, etc. AWS (deployments and interactions, not necessarily full-blown DevOps) Agile/Scrum methodology PREFERRED QUALIFICATIONS 1-3 years of full-time, production-level development experience. Recent code camp graduates will be at a marked disadvantage when compared to other candidates. General knowledge of current and emerging technologies Bachelors degree in Computer Science or a related field is a nice-to-have, but not required Familiarity with the software development process, including development tools (IDEs, GitHub, Vagrant, Valet/Homestead, VPNs, etc.) Able to visualize data structures and workflow processes Job Type: Full-time Benefits: 401(k) 401(k) matching Dental insurance Flexible schedule Flexible spending account Health insurance Health savings account Life insurance Paid time off Professional development assistance Vision insurance Schedule: Monday to Friday Application Question(s): What time zone do you work in? Education: High school or equivalent (Preferred) Work Location: Remote"
"Full Stack - Sr. Software Developer (C#, .NET, JS) - Miami, FL 33131 - Indeed.com","Growing Fortune 500 executive networking organization seeking experienced developer for immediate hire. Working on a MUST HAVE 3+ YEARS EXPERIENCE IN: -C# back end/API -MVC -JavaScript -Azure -CSS, etc MUST BE FLUENT OR NATIVE IN ENGLISH Working with dev team and executive team to lead project. MUST BE ABLE TO START ASAP Job Types: Full-time, Contract Pay: $50.00 - $100.00 per hour Benefits: Flexible schedule Professional development assistance Schedule: Monday to Friday Supplemental Pay: Bonus pay Ability to commute/relocate: Miami, FL 33131: Reliably commute or planning to relocate before starting work (Required) Application Question(s): Expected compensation rate? Experience: C#: 3 years (Required) HTML5: 3 years (Required) Work Location: One location"
Full Stack Developer - Remote - Indeed.com,"We are an experienced design company that connects people, products, and brands in powerful ways. Our small but growing team of designers, developers, producers, strategists, and content creators is based in Culver City, California. We believe in the power of storytelling, human-centric design, and the intersection of creativity with code to further humanity's relationship with technology. If you're the kind of person who obsesses over details, thrives in a collaborative environment, and jumps at the opportunity to take on new challenges, Left Field Labs may be the place for you. Left Field Labs is seeking a talented Full-stack Developer to join our team. You will work alongside a group of dedicated and multi-disciplined technologists and designers to bring high-quality solutions to the market. We count on our developers to write elegant and well-documented code, with a strict eye towards the separation of concerns and maintainability. Our developers are creatives, we expect an eye for design, collaboration on interactions, and understanding of overall user experience when building our software. Responsibilities: Work with Tech Leads, designers, and other developers to deliver robust, responsive, and accessible front-ends, back-ends, and APIs for a variety of web-based and native mobile applications Develop code that includes user interfaces, interactivity, multimedia, communication with APIs, and authentication using both web frameworks and vanilla Javascript Deploy and troubleshoot applications on static and dynamic runtime systems (eg, Netlify, App Engine, Cloud Functions) Participate in project planning sessions with team members to analyze development requirements, provide work breakdown and estimates of work Collaborate with UX and UI designers to validate wireframes and high-resolution design comps Participate in code reviews for your own projects and those across the company Contribute to documentation on projects (such as Technical Design Documents) and for department knowledge sharing Troubleshoot, debug and resolve issues around application errors, performance, and response times Qualifications Minimum of 3+ years of professional software development experience 2 years of professional experience with front-end utilizing skills such as Typescript, HTML, CSS 2 years of professional experience in backend development with OOP such as Python, Java, Ruby, Go, etc 2 years of professional experience with front-end frameworks (eg, React, Angular, or Vue.js) Minimum of at least 6 months of professional experience with SQL databases (eg MySQL, PostgreSQL) Comfortable working on the command line of Mac/Unix systems Education Bachelor’s Degree or equivalent work experience Left Field Labs is an equal opportunity employer. Job Type: Full-time Benefits: 401(k) matching Dental insurance Flexible schedule Flexible spending account Health insurance Life insurance Paid time off Professional development assistance Referral program Vision insurance Schedule: 8 hour shift Education: Bachelor's (Preferred) Experience: professional software development: 3 years (Required) TypeScript: 2 years (Required) Python, Go, Java or Ruby: 2 years (Required) React, Angular or Vue: 2 years (Required) or 6 months of SQL databases (MySQL, PostgreSQL): 1 year (Required) Work Location: Remote"
"Entry Level Full Stack Software Engineer - San Diego, CA 92127 - Indeed.com","There are not many times in your career when you get the opportunity to change a multi-billion dollar franchise, work with scary smart people and build out your resume so that it is the envy of your friends. Welcome to HP’s Instant Ink organization! Using agile methodologies combined with paired programming, you will be working with the most cutting edge and web technologies such as  React, Ruby on Rails, Node.js, Splunk, New Relic, Jenkins, AWS  and others. There will be weekly deploys of your software and real-time access to performance telemetry. 
With HP Instant Ink, our goal is to address the #1 pain point consumers have been telling us about printing: cost of ink. Through a new and innovative model, we will transform the global inkjet market by changing the perceived value of ink while enabling additional, new revenue generating business models. HP Instant Ink represents one of the top strategic priorities for HP’s Print organization, and will give you visibility at the highest levels in the company. 
Our organization is reinventing how customers print. We have developed an exciting new business model where customers just pay for the pages they print ( www.hpinstantink.com ). You could be part of this team building new software and services. 
This is an exciting opportunity to develop and grow the web presence and rich processing required to massively scale this business for HP. We are looking for a few highly motivated and talented web developers to join the team and help grow our solution. This is an exciting time to join and learn agile, test-focused development, pair programming, based around web services and technologies in a real and profitable business environment. Join the fast-paced organization that is reinventing printing for the consumer. 
Additional Job Details: 
Must-haves: 
Recent Bachelor's (undergraduate) or above degree in Computer Science or equivalent certification 
Interest in system integration 
Demonstrated familiarity with some web technologies JavaScript
 CSS HTML 
Excellent communication skills 
Result oriented and schedule driven 
Troubleshooting experience 
Good to have: 
Understanding of Agile methodologies 
Industry software development experience 
Linux experience 
Ruby-on-Rails or equivalent web framework experience 
Test-Driven-Development, Unit Test, RSpec 
Database skills (MySQL), querying and design 
GIT version control 
Responsive UI development 
Ability to analyze the performance and scalability of complex systems 
Experience in all phases of the software development lifecycle 
Ability to work with fast changing requirements 
Passion to learn and grow 
#LI-POST 
About HP 
 
 
 You’re out to reimagine and reinvent what’s possible—in your career as well as the world around you. 
 
So are we. We love taking on tough challenges, disrupting the status quo, and creating what’s next. We’re in search of talented people who are inspired by big challenges, driven to learn and grow, and dedicated to making a meaningful difference. 
 
 
HP is a technology company that operates in more than 170 countries around the world united in creating technology that makes life better for everyone, everywhere. 
 
 
Our history: HP’s commitment to diversity, equity and inclusion – it's just who we are. 
 
From the boardroom to factory floor, we create a culture where everyone is respected and where people can be themselves, while being a part of something bigger than themselves. We celebrate the notion that you can belong at HP and bring your authentic self to work each and every day. When you do that, you’re more innovative and that helps grow our bottom line. Come to HP and thrive!"
"Entry-Level Full Stack Developer - Washington, DC - Indeed.com","Antra started its services in the year 2008, since then we have been diligently serving every need of our clients professional and software solutions. With our unique amalgam of innovation and inspiration, backed by Agile processes, we deliver world-class services with our core values to our clients. We identify unique strategies to transforming organizations through picking their sweet spot for innovative thinking and helping them in implementing in-depth cultural shift; ultimately augmenting the innovation process to the next level – fostering the innovation race that never ends. The role requires the design, development and implementation of applications which provide solutions to business problems. A Full Stack Developer will be expected to undertake such duties as: evaluation of an application performance, testing and debugging software solutions. Responsibilities:  · Build web applications using industry standards that include building Single Page Applications (SPA). · Create and consume REST API’s and document the created API’s · Perform Unit and Integration Testing of the application for both Backend and Frontend. · Monitor error logs and is proactive in resolving issues before it becomes a work stoppage · Continuous development through training and mentorship programs. · Write SQL Queries based on the requirement and analyze them for performance enhancements. · Work with customers domain experts to identify issues, find the root cause of the problems You meet our “must haves” for this role if:  Must have a bachelor’s degree in engineering, computer science or related field, or the equivalent combination of education, professional training, and work experience. 0-3 years of software development with strong knowledge of software development life cycle. Need to have strong understanding on Object Oriented Programing Language concepts with C/C++. Having experience on Front-End technologies like HTML/HTML5, CSS/CSS3, JavaScript framework such as jQuery. Good understanding of C#, .NET framework and ASP.NET. Experience on relational MS SQL, Oracle databases and SQL for implementing database-driven applications. Possess good problem-solving skills and excellent debugging skills. Demonstrate thorough understanding of the responsibilities on coding, testing, and implementation of solutions within established standards and documentation guidelines. Must be an outstanding at communication, self-motivated and work independently with little or no supervision. Must be authorized to work lawfully in the United States (OPT/CPT is acceptable) Willing to relocate to any US location on Antra projects location Plus, if you meet any of this requirement:  Experience in Front-End technologies like Angular 8, TypeScript, Bootstrap. Working knowledge in Microsoft technologies like .NET Framework, ASP.NET MVC5, Web API, WCF, Entity Framework, Dapper. Experience with Cloud technologies - Azure. Working experience on Agile Scrum methodologies Exposure with source control tools (GitHub, TortoiseSVN and TFS). The intent of this position description is to provide a representative summary of the major duties and responsibilities performed by incumbent(s) in this position. Incumbent(s) may not be required to perform all duties in this description and incumbent(s) may be required to perform position-related tasks other than those specifically listed in this description. Antra Inc. is an equal opportunity employer, providing equal employment opportunities (EEO). All employees and applicants for employment will receive consideration for employment without regard to race, color, religion, sex, national origin, age, disability, genetics, sexual orientation, gender identity or expression, pregnancy, protected veteran status or other status protected by law. This policy applies to all terms and conditions of employment. Job Types: Full-time, Contract Pay: $31.00 - $36.00 per hour Benefits: 401(k) Dental insurance Health insurance Life insurance Paid time off Parental leave Professional development assistance Referral program Relocation assistance Vision insurance Schedule: Monday to Friday Ability to commute/relocate: Washington, DC: Reliably commute or planning to relocate before starting work (Preferred) Education: Bachelor's (Preferred) Work Location: Multiple Locations"
"Junior Developer - Atlanta, GA - Indeed.com","United States, Georgia, Atlanta
 Information Technology
 11-Nov-2021
 Ref #:  10831 How you'll help us Keep Climbing (overview & key responsibilities)
 The Junior Developer is responsible for joining a Crew Modernization team and contributing to the software design, software development, and overall product lifecycle for products that our users love. Senior Developer fields questions from other product teams and encourages cross-team collaboration. In addition, the Senior Developer may be involved in product configuration, performance tuning and testing as well as production monitoring. As a Junior Developer, you will be a knowledgeable full stack developer on the product team and are expected to build and grow the skillsets of other developers.
 
Collaborates and pairs with other product team members (UX, architects, and product management) to create secure, reliable, scalable software solutions
 Writes custom code or scripts to automate infrastructure, monitoring services, test cases, to do destructive testing to ensure adequate resiliency in production
 Creates meaningful dashboards, logging, alerting, and responses to ensure that issues are captured and addressed proactively
 Identifies unsecured code areas and implements fixes as they are discovered with or without tooling
 Identifies, implements, and shares technical solutions that can be used across the portfolio
 Identifies product enhancements to create a better experience for the end users
 Research and/or investigate technical issues impacting the organization and recommend solutions
 Keeps abreast of industry trends through benchmarking, participation in professional associations etc. in order to advise others of strategic technology direction
 Provides application support for software running in production
 Proactively reviews the Performance and Capacity of all aspects of production: code, infrastructure, data, and message processing
 Triages high priority issues and outages as they arise
 Participates in and leads learning activities around agile software development and development core practices
 
What you need to succeed (minimum qualifications)
 The Junior Developer position requires a BS/MS degree, preferably in a technical or scientific field. 2+ years of software development experience with hands-on experience in building reliable and scalable enterprise software solutions. Knowledge in modern micro service-based architectures Understanding in test-driven development and effective unit test creation Experience in designing and implementing RESTful web services Experience in a CI/CD and DevOps practices Experience in Java/J2EE, spring framework, Gitlab, Jira, Oracle 11+, Jenkins, Gradle Experience in software development using Agile methodology Experience in creating self-contained, reusable modules and components Proficient in query optimization and troubleshooting
 Where permitted by applicable law, must have received or be willing to receive the COVID-19 vaccine by date of hire to be considered for U.S.-based job, if not currently employed by Delta Air Lines, Inc. What will give you a competitive edge (preferred qualifications)
 
 Action Oriented:  Taking on new opportunities and tough challenges with a sense of urgency, high energy and enthusiasm
 Collaborates:  Building partnerships and working collaboratively with others to meet shared objectives
 Communicates Effectively:  Developing and delivering multi-mode communications that convey a clear understanding of the unique needs of different audiences
 Cultivates Innovation:  Creating new and better ways for the organization to be successful
 Drives Results:  Consistently achieving results, even under tough circumstances
 Optimizes Work Processes:  Knowing the most effective and efficient processes to get things done, with a focus on continuous improvement
 Nimble Learning:  Actively learning through experimentation when tackling new problems, using both successes and failures as learning fodder
 Situational Adaptability:  Adapting approach and demeanor in real time to match the shifting demands of different situations
 Strategic Agility:  Sees ahead clearly; can anticipate future consequences and trends accurately; has broad knowledge and perspective.
 Perseverance:  Pursues everything with energy, drive and a need to finish; seldom gives up before finishing, especially in the face of resistance or setback.
 Minimum travel required
 
< Go back"
"Junior Software Developer, Full Stack - Pasadena, CA 91101 - Indeed.com","Spokeo is a people search engine that both enlightens and empowers our customers. With over 12 billion records and 18 million visitors per month, we reconnect friends, reunite families, prevent fraud, and more. Every day our nimble team takes on enormous challenges in data science that push the limits of the cloud and search architecture. 
In this role, you will be responsible for building features based on product specs from product managers and/or designers. Those features might involve any of our products, from the universal people search interface and functionality to our identity protection service to a portal that connects customers to employees and employer data. You will work closely with a team to iterate on these and other features, the end goal being a beautiful, usable product that connects people to information without hassle. Note: Most of this work will be performed in React, Node, and Ruby on Rails. 
Requirements: 
 
A Bachelor’s degree in Computer Science 
 
Web application development experience in Ruby on Rails (or another modern web framework) 
 
Knowledge of React, JavaScript, and CSS 
 
A solid understanding of object-oriented design, all Computer Science fundamentals, SQL database concepts, and performance 
Privacy Notice for Candidates:  https://www.spokeo.com/recruiting-policy 
Spokeo is an equal opportunity employer.  Applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status. Spokeo fosters a business culture where ideas and decisions from all people help us grow, innovate, create the best products and be relevant in a rapidly changing world. 
 
 Recruiters or staffing agencies:  Spokeo is not obligated to compensate any external recruiter or search firm who presents a candidate or their resume or profile to a Spokeo employee without 1) a current, fully-executed agreement on file and 2) being assigned to the open position (as a search) via our applicant tracking solution. 
This is a remote position."
Full Stack Software Developer (Full Time or Contract to Hire) - Remote - Indeed.com,"Full Stack Software Developer (Full Time or Contract to Hire) Description:  Simulation Dynamics, Inc. is a completely virtual (remote), agile technology consulting company, looking to expand our devops team. We develop and operate proprietary, cutting edge applications and modeling solutions in the manufacturing industry. As a software developer at SDI, you will be immersed in a broad range of applications by developing new tools for our customers. You will work extensively with Microsoft development tools (web, desktop, back-end and edge) as well as open source software integration. You will build your skill set to the level of being an elite developer. Some of the applications we work on include Web application that provides near real time analytics for production data at over 125 manufacturing plants globally Supply chain modeling and visualization Performance analytics based on live data from automated warehouse systems Multi-model supply chain simulations Long range manufacturing capacity planning Consumable data models and supporting ETLs Intelligent real time production line models running on the Edge Cloud computing Qualifications:  1 - 3 yrs of professional development experience Front End with Vue or React (Preferable) Experience in C#, .NET, ASP.NETCore (Preferable) Experience in API design and Implementation (REST) Experience in SQL, including stored procedures and data models Python Programming with Classes is a plus Opportunities:  Become a member of a dynamic, tightly-knit devops team Work on a broad range of applications and technologies Build your skillset to the level of being an elite developer Work remote and set your own schedule Support the applications that you build Work directly with clients on requirements, design and implementation Education:  Bachelor’s Degree in Computer Science, Software Engineering, or Computer Engineering Job Type:  Full-Time or Contract-to-Hire, 40 hours per week Work Location : Permanently Remote Benefits:  Health Insurance Paid Time off Contract to Hire 6 months minimum contract. Job Types: Full-time, Contract Pay: From $70,000.00 per year Benefits: Health insurance Paid time off Professional development assistance Retirement plan Schedule: 8 hour shift Monday to Friday Supplemental Pay: Bonus pay Application Question(s): Do you have a bachelor's degree in Computer Science, Software Engineering, or Computer Engineering? Education: Bachelor's (Required) Experience: C#: 1 year (Preferred) Python: 1 year (Preferred) Work Location: Remote"
"Full Stack Developer - Amazon Dash Cart - Hudson, MA - Indeed.com","
 BS in Computer Science or related technical field 
 Proficient in HTML5, CSS and JavaScript 
 Experience with at least one major JavaScript framework (Angular, React etc.) 
 At least 3 years of experience as a key member of an engineering team 
 Knowledge of professional software engineering practices & best practices for the full software development life cycle, including coding standards, code reviews, source control management (especially Git), build processes, testing, and operations 
 
Amazon Dash cart allows shoppers to checkout without lines — you just place the items in the cart and the cart will take care of the rest. When you’re done shopping, you leave the store through a designated dash lane. We charge the payment method in your Amazon account as you walk through the dash lane and send you a receipt. Check it out at https://www.amazon.com/b?ie=UTF8&node=21289116011.
 
Designed and custom-built by Amazonians, our Dash cart uses a variety of technologies including computer vision, sensor fusion, and advanced machine learning. Innovation is part of our DNA! Our goal is to be Earth’s most customer centric company and we are just getting started. We need people who want to join an ambitious program that continues to push the state of the art in computer vision, machine learning, algorithms and software.
 
 The Role:  Everyone on our team needs to be entrepreneurial, wear many hats and work in a highly collaborative environment that’s more of a startup than a big company. We’re solving problems that span a broad range of domains: distributed systems, IoT, computer vision, image recognition, machine learning, and network engineering.
 
As a Full Stack Developer, you will help solve a variety of technical challenges and mentor other engineers. You will play an active role in translating business and functional requirements into concrete deliverables and build quick prototypes or proofs of concept in partnership with other technology leaders within the team. You will help invent new features, design, develop and deploy reliable front end applications. You will work with a variety of core languages and technologies.
 
You will tackle challenging situations every day and you’ll have the opportunity to work with multiple technical teams at Amazon. You should be comfortable with a degree of ambiguity that’s higher than most projects and relish the idea of solving problems. Along the way, we guarantee that you’ll learn a lot, have fun and make a positive impact on many customers.
 
 NOTE re:  LOCATION: The main location for this job is Boston metro west office. If you live in or near Boston, you can work from our Downtown Boston office few days per week.
 
 
 Experience with Angular and Typescript 
 Familiarity with RxJS, Angular+Ngrx 
 Familiarity with Node.js 
 Experience with Andrioid UI development 
 Experience working in start-up mode building products and services from the ground up 
 Experience as a tech lead or mentoring other engineers 
 Experience with touchscreen-based interfaces 
 Knowledge of AWS services 
 
Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us."
Full Stack Developer - Remote - Indeed.com,"ABOUT THE COMPANY Dashboard, LLC is the technology arm of an established, vertically-integrated Chicago enterprise in the Real Estate sector. The chief product of this company is a multi-tenant platform delivered as SaaS to subscribers (both enterprise and individual) that centralizes disparate services that have historically been delivered piecemeal. THE ROLE We are looking for full-stack developers with strong experience in: LAMP stacks and their variations Leveraging frameworks like  Laravel , Drupal, Symfony, Cake, etc. Front-end frameworks & libraries, like Bootstrap, Vue, Tailwind, etc. jQuery DataTables MySQL / MariaDB Standard development environments and their parts, including Git, Vagrant, IDEs, etc. AWS (deployments and interactions, not necessarily full-blown DevOps) Agile/Scrum methodology PREFERRED QUALIFICATIONS 1-3 years of full-time, production-level development experience. Recent code camp graduates will be at a marked disadvantage when compared to other candidates. General knowledge of current and emerging technologies Bachelors degree in Computer Science or a related field is a nice-to-have, but not required Familiarity with the software development process, including development tools (IDEs, GitHub, Vagrant, Valet/Homestead, VPNs, etc.) Able to visualize data structures and workflow processes Job Type: Full-time Benefits: 401(k) 401(k) matching Dental insurance Flexible schedule Flexible spending account Health insurance Health savings account Life insurance Paid time off Professional development assistance Vision insurance Schedule: Monday to Friday Application Question(s): What time zone do you work in? Education: High school or equivalent (Preferred) Work Location: Remote"
"Full Stack - Sr. Software Developer (C#, .NET, JS) - Miami, FL 33131 - Indeed.com","Growing Fortune 500 executive networking organization seeking experienced developer for immediate hire. Working on a MUST HAVE 3+ YEARS EXPERIENCE IN: -C# back end/API -MVC -JavaScript -Azure -CSS, etc MUST BE FLUENT OR NATIVE IN ENGLISH Working with dev team and executive team to lead project. MUST BE ABLE TO START ASAP Job Types: Full-time, Contract Pay: $50.00 - $100.00 per hour Benefits: Flexible schedule Professional development assistance Schedule: Monday to Friday Supplemental Pay: Bonus pay Ability to commute/relocate: Miami, FL 33131: Reliably commute or planning to relocate before starting work (Required) Application Question(s): Expected compensation rate? Experience: C#: 3 years (Required) HTML5: 3 years (Required) Work Location: One location"
